"" "log2FoldChange" "padj" "log2FoldChange" "padj" "padj" Amb&Conserved
"ENSMUSG00000024038" -0.190506638417053 0.215600420419552 -0.11196689875423 0.557301771930188 1 Amb&Conserved
"ENSMUSG00000024039" -0.212589395773817 0.208328509374706 -0.0116300498485671 0.908737136874886 0.0014202138960664 Amb&Conserved
"ENSMUSG00000024042" -0.647917144819408 0.144541888181629 -0.689151277045399 2.90650811610951e-05 1 Amb&Conserved
"ENSMUSG00000024045" 0.161908347419618 0.367146562144815 -0.0886485807626958 0.728026931947726 0.0919513058679852 Amb&Conserved
"ENSMUSG00000024049" -0.491052433892031 0.144541888181629 0.990794087999585 0.369127737391176 0.52734935303932 Amb&Conserved
"ENSMUSG00000024053" 0.433331437112489 0.0498410696876834 0.229154546396935 0.674644382427888 0.821846212876285 Amb&Conserved
"ENSMUSG00000024054" 0.165656402587499 0.241100409353997 0.144990352898081 0.798516747815412 0.981889440077972 Amb&Conserved
"ENSMUSG00000024055" 0.075119829906019 0.616710934228326 -0.173718383122732 0.323939029180455 0.051810090099164 Amb&Conserved
"ENSMUSG00000024063" 0.001349676383113 0.995345824805176 0.00833082183348943 0.988657363709853 1 Amb&Conserved
"ENSMUSG00000024065" -0.0115598413202778 0.936556081349779 0.147371844970529 0.350921450931307 0.639791230505757 Amb&Conserved
"ENSMUSG00000024066" 0.0669898968977537 0.690950461704977 0.171024754571792 0.680128487531136 1 Amb&Conserved
"ENSMUSG00000024068" 0.113591052523655 0.356386318982301 0.405794913863954 0.134101720583809 0.527129955929427 Amb&Conserved
"ENSMUSG00000024069" -0.390493178440203 8.03226270461971e-05 -0.0262480360543885 0.964625927892135 0.563050376379072 Amb&Conserved
"ENSMUSG00000024073" 0.131837131880805 0.322620134424369 -0.0955059254359101 0.895471525268085 0.674459891689773 Amb&Conserved
"ENSMUSG00000024074" 0.0199995116584017 0.902834967690169 0.259833694264321 0.7864931867708 0.813829716031342 Amb&Conserved
"ENSMUSG00000024085" 0.0662235612795262 0.491253460737057 -0.00337749406135284 0.982635002528635 0.073319623482243 Amb&Conserved
"ENSMUSG00000024087" -0.0385417956533617 0.916911289116483 0.27022639796433 0.793287053322188 0.964611196995034 Amb&Conserved
"ENSMUSG00000024095" 0.0306871480230233 0.807199416799734 0.0224495554061224 0.95426939648144 0.93582799895236 Amb&Conserved
"ENSMUSG00000024096" -0.0283709947963391 0.819224777524849 0.0880369882535204 0.696538889094852 0.945138440776385 Amb&Conserved
"ENSMUSG00000024098" -0.133851112664579 0.191344798449526 -0.237919572388785 0.224669925995265 0.6217538997517 Amb&Conserved
"ENSMUSG00000024099" -0.126098488794067 0.359134530767721 0.0153359370667375 0.881752123454035 0.674282846330191 Amb&Conserved
"ENSMUSG00000024104" 0.255739038302661 0.00619847311079881 0.241146118872815 0.725652449779644 1 Amb&Conserved
"ENSMUSG00000024109" 0.618625951118084 0.00168447857320745 0.5420089131945 0.257348653495925 0.945054872668804 Amb&Conserved
"ENSMUSG00000024118" -0.994405983799484 0.0014085418555201 -0.835224558223158 0.100612904946121 1 Amb&Conserved
"ENSMUSG00000024120" -0.156585832452247 0.334538638465474 -0.269084528970727 0.000388888755919932 0.0924164385885751 Amb&Conserved
"ENSMUSG00000024122" 0.133463360616007 0.19427938440831 0.0601018350908555 0.859900650482187 0.631230354650232 Amb&Conserved
"ENSMUSG00000024130" -0.057037717920106 0.7185877080734 0.00193517266555381 0.988657363709853 1 Amb&Conserved
"ENSMUSG00000024132" -0.0810890647177321 0.670376210597536 0.110002248815349 0.913821613405035 0.945354911956424 Amb&Conserved
"ENSMUSG00000024135" -0.377603450852605 0.00561705593020362 -0.385059880798688 0.0828463049579516 0.973908259589565 Amb&Conserved
"ENSMUSG00000024142" 0.371020619533307 0.0182365317347111 0.273797223125685 0.565170413083877 0.915831504115042 Amb&Conserved
"ENSMUSG00000024143" 0.112057291380361 0.420030521773267 -0.20055576255075 0.566714396117695 0.544872735252074 Amb&Conserved
"ENSMUSG00000024150" -0.289599024655541 0.0582534235910987 -0.183190793551492 0.000104323308632817 0.771413502776592 Amb&Conserved
"ENSMUSG00000024151" -0.228735127574426 0.0768987412948021 -0.214426750561202 0.53738818580103 1 Amb&Conserved
"ENSMUSG00000024155" -0.498969977801429 0.00371341064806465 -0.318788085362871 0.342074043473301 0.943706160931837 Amb&Conserved
"ENSMUSG00000024158" 0.0779605971723971 0.555624484127688 0.0984312062769127 0.308377523133564 0.831108990371715 Amb&Conserved
"ENSMUSG00000024160" -0.100428819190044 0.725329051578614 -0.405288323209504 0.428310054065106 0.858504299553174 Amb&Conserved
"ENSMUSG00000024163" -0.308326676580603 0.133200971373486 -0.22182940144722 0.495988683812765 0.995330375249539 Amb&Conserved
"ENSMUSG00000024164" -0.162915622912908 0.128990419375124 -0.0122611478460777 0.876272874381172 1.2428439431295e-20 Amb&Conserved
"ENSMUSG00000024168" -0.0403896654186083 0.778051979838689 -0.0838170407788911 0.93001213325194 0.99282356988333 Amb&Conserved
"ENSMUSG00000024169" 0.0930533807949728 0.493713496620867 0.251444179728856 0.655813626209261 1 Amb&Conserved
"ENSMUSG00000024170" -0.350361686739773 0.037478094273415 0.0524511200181277 0.934291168818626 0.671431998399857 Amb&Conserved
"ENSMUSG00000024182" 0.0240130588500744 0.84509358008287 0.0177345134492228 0.969834869128186 0.924616907611824 Amb&Conserved
"ENSMUSG00000024187" -0.011405521652159 0.958717871740706 0.0816032378792588 0.418211613498729 0.934993645919528 Amb&Conserved
"ENSMUSG00000024188" 0.0790932645760481 0.590862735707591 0.0380489486381001 0.892257684578731 0.815803821495995 Amb&Conserved
"ENSMUSG00000024191" -0.297742015508538 0.0198835733748058 0.230555813447332 0.251301066396582 0.0912811965563014 Amb&Conserved
"ENSMUSG00000024193" 0.216755192294306 0.208994113771145 0.144595859638629 0.665407321455955 0.934212258418025 Amb&Conserved
"ENSMUSG00000024194" -0.322502720846151 0.0108999247707601 -0.0456072221496705 0.871247726655594 0.585349166584284 Amb&Conserved
"ENSMUSG00000024201" -0.171752439268746 0.150792161474617 -0.0132072903580132 0.983446927328484 0.897592064076669 Amb&Conserved
"ENSMUSG00000024213" 0.026852417210767 0.888161439972634 -0.287131886146091 0.367131885865945 0.419021492255378 Amb&Conserved
"ENSMUSG00000024217" -0.0659013111231981 0.638057024348773 0.118442680269945 0.808710537656189 0.882249551082971 Amb&Conserved
"ENSMUSG00000024219" 0.0518855043925368 0.806031739178591 0.410173765201016 0.420443599495694 0.716523629698283 Amb&Conserved
"ENSMUSG00000024220" -0.0509044088714253 0.737098831364648 -0.0886068702952856 0.797370832927029 0.910803376626163 Amb&Conserved
"ENSMUSG00000024222" -0.228680922334347 0.647672714738025 0.140783390969695 0.810402288393472 0.431015984477261 Amb&Conserved
"ENSMUSG00000024228" 0.120523398181505 0.448286223802743 0.0955834364041242 0.725281987219953 0.65835212669652 Amb&Conserved
"ENSMUSG00000024231" 0.185783874310741 0.277034128912505 0.00739074576689344 0.983833961503998 0.34619061596429 Amb&Conserved
"ENSMUSG00000024236" -0.121485100484751 0.284441225501818 0.265950338434888 0.30465064371282 0.144676750276334 Amb&Conserved
"ENSMUSG00000024238" 0.315685168979871 0.048465127974814 0.20650079306128 0.74019471531621 0.89862667297226 Amb&Conserved
"ENSMUSG00000024246" -0.475797932268641 0.00587988708944067 0.0591814998993491 0.958117946483267 0.618623116371266 Amb&Conserved
"ENSMUSG00000024251" 0.127099477425673 0.373576798969496 -0.258891821564334 0.732719796253815 0.521132610569276 Amb&Conserved
"ENSMUSG00000024260" 0.359147163888171 0.00782209764936629 0.134038253096954 0.763544436073911 0.461364459716512 Amb&Conserved
"ENSMUSG00000024269" -0.146369479353513 0.401590463817646 0.00664361555460768 0.990325089275554 0.917131269753658 Amb&Conserved
"ENSMUSG00000024271" 0.061658324554096 0.638207762165857 0.299454494422377 0.0976629425602105 0.625723488608713 Amb&Conserved
"ENSMUSG00000024276" 0.130164084834652 0.436149769184205 0.0820874496692242 0.77794525880005 0.861260517013922 Amb&Conserved
"ENSMUSG00000024287" 0.101713181358695 0.513654857642616 0.0701546698996432 0.930431452720554 0.919636519866859 Amb&Conserved
"ENSMUSG00000024290" 0.240027107176563 0.0760245651920718 0.135161781088383 0.698702871249367 0.671431998399857 Amb&Conserved
"ENSMUSG00000024298" 0.292228682915419 0.0640143816270447 -0.0862577235545186 0.599008389872205 3.43206313306705e-06 Amb&Conserved
"ENSMUSG00000024299" 0.0198061684802067 0.943363792278305 -0.430036227335986 0.693451190017524 0.743322956528762 Amb&Conserved
"ENSMUSG00000024308" -0.347037800718149 0.000231569523423937 -0.126077111953061 0.329831265075047 0.487338941437807 Amb&Conserved
"ENSMUSG00000024309" -0.161142233931483 0.46481819232903 -0.249537406173361 0.436990887327466 0.862357363135445 Amb&Conserved
"ENSMUSG00000024325" 0.306315274735399 0.0146616088284223 0.349672569783156 0.0632759606011339 1 Amb&Conserved
"ENSMUSG00000024330" 0.246997310348047 0.559558702144486 0.0249054482135309 0.976233093548447 0.823343125529235 Amb&Conserved
"ENSMUSG00000024335" -0.0541695247766739 0.605845826717312 -0.156660155601659 0.118217752052622 0.249516521317164 Amb&Conserved
"ENSMUSG00000024338" -0.85699420279424 1.63526149935232e-05 -0.116051045935429 0.819447245940615 0.234768580731507 Amb&Conserved
"ENSMUSG00000024346" -0.245280402335546 0.0493935453142673 0.114971161106562 0.795397051756284 0.384287130308636 Amb&Conserved
"ENSMUSG00000024350" 0.144188963665895 0.353216670968511 0.483781463835031 0.785161634014661 0.676216234290411 Amb&Conserved
"ENSMUSG00000024354" -0.123176304777763 0.429481393491318 0.424318286440624 0.806139267553592 0.0176128441730639 Amb&Conserved
"ENSMUSG00000024359" -0.123903371180339 0.416716149253929 0.01674061646558 0.909144187443808 0.239302631271653 Amb&Conserved
"ENSMUSG00000024369" -0.133381297650676 0.343358554010469 -0.29889547303051 0.3115273426511 0.713771952786941 Amb&Conserved
"ENSMUSG00000024371" -0.243889893732233 0.0922642363002879 -0.181824313387882 0.494466210787678 1 Amb&Conserved
"ENSMUSG00000024376" -0.669065110550682 0.136546050871927 0.79059068267541 0.624313186608463 0.906093798064519 Amb&Conserved
"ENSMUSG00000024381" -0.0614751542672336 0.769068658015117 0.0661013901369329 0.863561649155177 0.931928064429089 Amb&Conserved
"ENSMUSG00000024383" 0.399074287152122 0.000666433813934631 0.260610681819488 0.266345145067256 0.464540791451594 Amb&Conserved
"ENSMUSG00000024384" 0.210585190873619 0.145678643141488 -0.0645315179667449 0.84937652743607 0.132800448426196 Amb&Conserved
"ENSMUSG00000024387" 0.339198905958972 0.00178566227643281 0.131952970812518 0.545232472957703 0.186467621417261 Amb&Conserved
"ENSMUSG00000024392" 0.00392603295762785 0.984459243690872 0.0186907328138309 0.973051641404838 1 Amb&Conserved
"ENSMUSG00000024395" -0.205674619779905 0.19923891588203 -0.11587883169003 0.425666270705898 0.952419324994023 Amb&Conserved
"ENSMUSG00000024400" 0.0680058543892797 0.589428846849014 0.148654102557562 0.709110810236828 1 Amb&Conserved
"ENSMUSG00000024403" 1.29398864936113 7.33534824103256e-06 0.0030511963482785 0.997526833929961 0.304200375614613 Amb&Conserved
"ENSMUSG00000024404" 0.0255482187210009 0.859851250996549 0.267017699363887 0.215411094880935 0.458169746438123 Amb&Conserved
"ENSMUSG00000024410" 0.416261782032384 6.27816862630344e-06 0.32360474580033 0.184795233683341 0.80629609887551 Amb&Conserved
"ENSMUSG00000024421" 0.201236442924727 0.750721866244394 0.220301614309822 0.744184447397808 1 Amb&Conserved
"ENSMUSG00000024424" 0.0247528689632681 0.967431447748929 0.135673152047757 0.193360247531906 0.639267167169957 Amb&Conserved
"ENSMUSG00000024425" -0.175188405214191 0.21769616767318 -0.0622035670623304 0.706797950161253 0.783955412726806 Amb&Conserved
"ENSMUSG00000024426" 0.0941246441564388 0.7185877080734 -0.0447437054177573 0.949624248195355 0.931733269932755 Amb&Conserved
"ENSMUSG00000024427" -0.607752278183506 0.165471709983667 0.124108407900109 0.862182409803887 0.170645637985151 Amb&Conserved
"ENSMUSG00000024429" 0.0321519723589207 0.861685909395368 -0.352017449446423 0.20089954143875 0.183060101139187 Amb&Conserved
"ENSMUSG00000024430" 0.0260103113497129 0.923291933758484 -0.043489151522561 0.966018691134243 0.99282356988333 Amb&Conserved
"ENSMUSG00000024431" 0.0554528929064461 0.658057669986391 0.63350035328968 0.369750190150243 0.000173167139843112 Amb&Conserved
"ENSMUSG00000024440" 0.140354600185416 0.43977212037156 0.535551154408326 0.780373287312347 0.995966421393778 Amb&Conserved
"ENSMUSG00000024446" -0.709168791646656 2.77154172485516e-06 -0.195095047869358 0.49863722675664 0.386261635677672 Amb&Conserved
"ENSMUSG00000024451" -0.0283483598397423 0.88437123389749 -0.0167720403210493 0.976233093548447 1 Amb&Conserved
"ENSMUSG00000024456" -0.0607450188802363 0.71999259187334 -0.109723958326872 0.625282153941486 0.616477782443081 Amb&Conserved
"ENSMUSG00000024472" 0.296394705868046 0.0425278570949625 -0.170121985209406 0.700499392203598 0.115433785391983 Amb&Conserved
"ENSMUSG00000024474" 0.17349536283367 0.230172422515121 0.55994603280978 0.70491733718259 0.545971836338803 Amb&Conserved
"ENSMUSG00000024477" 0.0506768023556187 0.753026862182026 0.0424826636422413 0.930496886333905 0.97093027743247 Amb&Conserved
"ENSMUSG00000024479" 0.296948414615602 0.135750250766886 0.372459160670411 0.0184345478782492 1 Amb&Conserved
"ENSMUSG00000024480" 0.327596151873258 0.0173464698632954 0.170395124466603 0.746933201237879 0.821080148606191 Amb&Conserved
"ENSMUSG00000024483" 0.414573753447345 0.014873125630827 0.54328558758988 0.742679537550493 0.959361374872311 Amb&Conserved
"ENSMUSG00000024491" 0.339694406285931 0.0120243103824241 0.025394887028971 0.95877873809387 0.260184372862556 Amb&Conserved
"ENSMUSG00000024493" -0.117496230533166 0.366109691389689 -0.119698467303399 0.440275043585548 0.88581331829751 Amb&Conserved
"ENSMUSG00000024501" -0.360546970001584 0.00912027369247128 -0.442910318690147 0.540885744833973 0.890995914189406 Amb&Conserved
"ENSMUSG00000024507" -0.13247049959884 0.336926346748332 -0.141843668011795 0.0130956367095806 0.300038333090052 Amb&Conserved
"ENSMUSG00000024513" 0.273656955267279 0.0102805774619514 0.315397251993377 0.215945215416598 1 Amb&Conserved
"ENSMUSG00000024515" 0.423470854600393 6.27816862630344e-06 0.0281039058731795 0.953113224086042 0.0723731605135225 Amb&Conserved
"ENSMUSG00000024527" -0.060283450626923 0.589734123546469 0.037721286203681 0.827645371230016 0.941790543904555 Amb&Conserved
"ENSMUSG00000024529" -0.178078971331221 0.655599060018514 -0.88593541060233 0.289584998951769 0.810739052916544 Amb&Conserved
"ENSMUSG00000024534" -0.0457983093638706 0.915350251716864 0.0925194104380944 0.948053031240932 1 Amb&Conserved
"ENSMUSG00000024537" 0.322734599370174 0.0218122428335505 0.418656248361099 0.163319809080547 1 Amb&Conserved
"ENSMUSG00000024544" -0.165107708024607 0.38248660536487 0.236806408842546 0.76024554543729 0.795350910443632 Amb&Conserved
"ENSMUSG00000024556" -0.00222146575483539 0.995041748331228 0.554938483601257 0.367650939370582 0.838431110543861 Amb&Conserved
"ENSMUSG00000024560" 0.237067426188112 0.0508844800400146 -0.00351314589988715 0.99121855833644 0.21464256180259 Amb&Conserved
"ENSMUSG00000024561" 0.301028986423726 0.0504011211493485 0.120078913733979 0.538822924739161 0.266075166731934 Amb&Conserved
"ENSMUSG00000024563" 0.153456414620437 0.150048729685791 0.19973209063816 0.521361651811813 0.995750565970796 Amb&Conserved
"ENSMUSG00000024566" 0.0334920177247633 0.77641224599377 0.136176150196446 0.608491408163445 1 Amb&Conserved
"ENSMUSG00000024570" -0.510770788331499 0.0268695738458685 0.101957890282972 0.838057798660631 0.290388595598159 Amb&Conserved
"ENSMUSG00000024576" 0.0552970556239487 0.526188782203321 -0.0689397197693259 0.816365913684122 0.458169746438123 Amb&Conserved
"ENSMUSG00000024580" -0.117145406611989 0.541194687818996 -0.129226055414775 0.878617538066331 0.980775284836669 Amb&Conserved
"ENSMUSG00000024581" 0.247979132574124 0.00726704232491961 -0.0208636903183957 0.933832554074239 0.181324328167008 Amb&Conserved
"ENSMUSG00000024583" -0.266385954169483 0.0888567416568669 0.579738544540306 0.41518274662437 0.0353634223954815 Amb&Conserved
"ENSMUSG00000024587" -0.186425848366192 0.0886617251328599 -0.35150889169502 0.12208924922546 0.192995071650167 Amb&Conserved
"ENSMUSG00000024589" 0.348085056273089 0.0124991354989011 0.140110625916487 0.442006792888011 0.116842487060768 Amb&Conserved
"ENSMUSG00000024592" -0.255179674576694 0.0715047870031789 -0.275284106391245 0.773725026238431 0.994655714962207 Amb&Conserved
"ENSMUSG00000024594" 0.0530647738554004 0.735834986033589 0.0456594685056098 0.959577010823662 0.982820169086893 Amb&Conserved
"ENSMUSG00000024601" -0.051742114852962 0.699314913480602 -0.05157763092212 0.671781177848692 0.696371219524391 Amb&Conserved
"ENSMUSG00000024603" 0.101293622684751 0.432182949900477 0.0725923819048601 0.735303696520908 0.868447904112998 Amb&Conserved
"ENSMUSG00000024604" -0.03749641838029 0.782186244743317 -0.187192933782736 0.405331552955735 0.568443835202344 Amb&Conserved
"ENSMUSG00000024608" -0.0412846200770153 0.861685909395368 0.226343440833118 0.613838192932817 0.743063866663844 Amb&Conserved
"ENSMUSG00000024610" -0.226379859859769 0.261241208024028 -0.288487299835065 0.00493280534907387 0.582660480383665 Amb&Conserved
"ENSMUSG00000024613" 0.0206404747268516 0.923291933758484 -0.215507318946769 0.470213952761015 0.605145974202872 Amb&Conserved
"ENSMUSG00000024620" 0.421924747340896 0.00331108294787589 -0.319400988008113 0.802483014179201 0.589903380413737 Amb&Conserved
"ENSMUSG00000024622" 0.114014204235869 0.406141188361073 0.00253377556913778 0.996253208072976 0.863806211929778 Amb&Conserved
"ENSMUSG00000024642" -0.0386547586206254 0.868440429550198 0.0652711448362699 0.935685768612894 1 Amb&Conserved
"ENSMUSG00000024644" -0.404482737203671 0.000609026217124998 -0.185257654729414 0.602579645724227 0.606785957150871 Amb&Conserved
